           2  -6.7433863880082544E-005   6.4651774930466431E-004   1.0629506121158362E-006  -5.4154459938311978E-006   5.3820486646349569E-006  -3.7783887916633449E-008
           3  -1.3359517999543275E-004   1.2792118076715181E-003   1.7337405005100237E-006  -1.0856835401464145E-005   1.0787166166891939E-005  -7.1252728480938480E-008
           4  -1.9851819777615343E-004   1.8981288516661120E-003   2.0097729405346797E-006  -1.6322489323019577E-005   1.6214551075356745E-005  -1.0041505649826562E-007
           5  -2.6223696994900783E-004   2.5036066217516261E-003   1.8887024839403159E-006  -2.1810714988283470E-005   2.1663420546732803E-005  -1.2527860658520442E-007
           6  -3.2478476064528000E-004   3.0962110956606072E-003   1.3684439650215005E-006  -2.7319806559616506E-005   2.7133012103572626E-005  -1.4585024731164152E-007
           7  -3.8619357681521235E-004   3.6766855612991984E-003   4.4718147648284914E-007  -3.2848045946859850E-005   3.2622585252517212E-005  -1.6213591608113652E-007
           8  -4.4649379956533420E-004   4.2459096123329274E-003  -8.7662272883656253E-007  -3.8393703620829647E-005   3.8131422901767538E-005  -1.7414056479073660E-007
           9  -5.0571389592500321E-004   4.8048663413137738E-003  -2.6042194330589629E-006  -4.3955039433021364E-005   4.3658832575543455E-005  -1.8186810327583803E-007
          10  -5.6388019497638497E-004   5.3546162433930787E-003  -4.7365637891703421E-006  -4.9530303433761646E-005   4.9204147379515606E-005  -1.8532135191018767E-007
          11  -6.2101671521343194E-004   5.8962765590816722E-003  -7.2743068152992887E-006  -5.5117736694876537E-005   5.4766726721948864E-005  -1.8450199745448242E-007
          12  -6.7714503249731157E-004   6.4310049728286299E-003  -1.0217787101950378E-005  -6.0715572124597207E-005   6.0345956749530837E-005  -1.7941055525450113E-007
          13  -7.3228418014199305E-004   6.9599867442563966E-003  -1.3567022743780616E-005  -6.6322035293333109E-005   6.5941250503871103E-005  -1.7004633409718055E-007
          14  -7.8645057449265761E-004   7.4844244811276706E-003  -1.7321703550247909E-005  -7.1935345254081992E-005   7.1552047781711851E-005  -1.5640741110781217E-007
          15  -8.3965796095548831E-004   8.0055298690258764E-003  -2.1481183551205942E-005  -7.7553715370884513E-005   7.7177814689871564E-005  -1.3849060605658521E-007
          16  -8.9191737684121567E-004   8.5245167539742261E-003  -2.6044473843176492E-005  -8.3175354153488778E-005   8.2818042920984006E-005  -1.1629146998849342E-007
          17  -9.4323712862823717E-004   9.0425950324414632E-003  -3.1010235805332762E-005  -8.8798466101611936E-005   8.8472248728708856E-005  -8.9804270604643989E-008
          18  -9.9362278241493449E-004   9.5609648398040977E-003  -3.6376774715722630E-005  -9.4421252561762732E-005   9.4139971648428533E-005  -5.9021990933285539E-008
          19  -1.0430771674369405E-003   1.0080810544315940E-002  -4.2142033806734034E-005  -1.0004191259930636E-004   9.9820772965675654E-005  -2.3936332283079149E-008
          20  -1.0916003936187334E-003   1.0603294049474096E-002  -4.8303588784848596E-005  -1.0565864389678036E-004   1.0551423397730817E-004   1.5462278226060801E-008
          21  -1.1391898852828671E-003   1.1129546883434930E-002  -5.4858642846707699E-005  -1.1126964367606196E-004   1.1121995406862645E-004   5.9184666842406489E-008
          22  -1.1858404343487135E-003   1.1660660509343106E-002  -6.1804022228997932E-005  -1.1687310965581893E-004   1.1693754866329577E-004   1.0724289930204326E-007
          23  -1.2315442777209638E-003   1.2197674224305229E-002  -6.9136172304990503E-005  -1.2246724104480829E-004   1.2266664707064021E-004   1.5965024346999220E-007
          24  -1.2762912051076099E-003   1.2741559926089293E-002  -7.6851154276331524E-005  -1.2805023959515692E-004   1.2840689031261038E-004   2.1642114010282790E-007
          25  -1.3200687052696458E-003   1.3293202914326931E-002  -8.4944642457092780E-005  -1.3362031069798225E-004   1.3415792895050182E-004   2.7757115810662364E-007
          26  -1.3628621607874648E-003   1.3853377755954218E-002  -9.3411922207153121E-005  -1.3917566456284625E-004   1.3991942099173091E-004   3.4311694949956972E-007
          27  -1.4046551038364471E-003   1.4422718082676670E-002  -1.0224788850095446E-004  -1.4471451746213117E-004   1.4569102992542681E-004   4.1307619492412443E-007
          28  -1.4454295482918976E-003   1.5001679002462548E-002  -1.1144704517636664E-004  -1.5023509307830133E-004   1.5147242293497333E-004   4.8746754354795058E-007
          29  -1.4851664167632374E-003   1.5590490601218671E-002  -1.2100350486403482E-004  -1.5573562395278153E-004   1.5726326935533807E-004   5.6631055326017902E-007
          30  -1.5238460849625883E-003   1.6189100792718732E-002  -1.3091098961328398E-004  -1.6121435305395203E-004   1.6306323941658930E-004   6.4962561432935463E-007
          31  -1.5614490700932898E-003   1.6797105558815480E-002  -1.4116283222330287E-004  -1.6666953549206379E-004   1.6887200331425334E-004   7.3743388029689680E-007
          32  -1.5979568947612935E-003   1.7413664431876443E-002  -1.5175197828359502E-004  -1.7209944038361431E-004   1.7468923065988362E-004   8.2975718100326953E-007
          33  -1.6333531630864171E-003   1.8037398945059110E-002  -1.6267098891223274E-004  -1.7750235289820904E-004   1.8051459032406280E-004   9.2661794181602214E-007
          34  -1.6676248910762667E-003   1.8666271770912589E-002  -1.7391204420773957E-004  -1.8287657651161956E-004   1.8634775070363598E-004   1.0280390861718476E-006
          35  -1.7007641385110666E-003   1.9297444468969759E-002  -1.8546694738170430E-004  -1.8822043547830412E-004   1.9218838041641770E-004   1.1340439401859316E-006
          36  -1.7327699940089562E-003   1.9927112287583999E-002  -1.9732712957025794E-004  -1.9353227756813062E-004   1.9803614942299837E-004   1.2446561224949459E-006
          37  -1.7636509676280502E-003   2.0550315477267853E-002  -2.0948365529126762E-004  -1.9881047707562887E-004   2.0389073055370277E-004   1.3598994329187349E-006
          38  -1.7934278449865863E-003   2.1160728286278397E-002  -2.2192722852992715E-004  -2.0405343815582582E-004   2.0975180142037466E-004   1.4797977272416271E-006
          39  -1.8221370514967961E-003   2.1750429492300626E-002  -2.3464819940514396E-004  -2.0925959850712881E-004   2.1561904665737090E-004   1.6043747800330002E-006
          40  -1.8498345623023909E-003   2.2309662289898339E-002  -2.4763657139902838E-004  -2.1442743344303182E-004   2.2149216043702152E-004   1.7336541411183131E-006
          41  -1.8766003695613305E-003   2.2826596931449439E-002  -2.6088200907409715E-004  -2.1955546039075118E-004   2.2737084919620781E-004   1.8676589747735045E-006
          42  -1.9025434797117920E-003   2.3287116990808099E-002  -2.7437384625837925E-004  -2.2464224386096560E-004   2.3325483447891204E-004   2.0064118862203231E-006
          43  -1.9278073548015045E-003   2.3674659601000073E-002  -2.8810109463586986E-004  -2.2968640093678667E-004   2.3914385580994232E-004   2.1499347320263357E-006
          44  -1.9525756294115591E-003   2.3970151274948587E-002  -3.0205245268788059E-004  -2.3468660731950191E-004   2.4503767349034545E-004   2.2982484200208190E-006
          45  -1.9770778250324667E-003   2.4152093096389011E-002  -3.1621631494516025E-004  -2.3964160399347125E-004   2.5093607121923651E-004   2.4513726962162623E-006
          46  -2.0015946469247991E-003   2.4196860355413387E-002  -3.3058078151066415E-004  -2.4455020455646856E-004   2.5683885840537370E-004   2.6093259209504317E-006
          47  -2.0264622901702374E-003   2.4079288993135096E-002  -3.4513366781035559E-004  -2.4941130327799088E-004   2.6274587208181073E-004   2.7721248541835688E-006
          48  -2.0520750164975342E-003   2.3773619916838927E-002  -3.5986251457365860E-004  -2.5422388393041539E-004   2.6865697829019813E-004   2.9397844400572811E-006
          49  -2.0788851183107145E-003   2.3254856468442799E-002  -3.7475459803608711E-004  -2.5898702946258343E-004   2.7457207283497237E-004   3.1123176299936079E-006
          50  -2.1073993020416406E-003   2.2500553851159545E-002  -3.8979694039781765E-004  -2.6369993255942172E-004   2.8049108131041571E-004   3.2897352354744664E-006
          51  -2.1381705525337132E-003   2.1492997586005962E-002  -4.0497632059614916E-004  -2.6836190712189599E-004   2.8641395831865903E-004   3.4720458558341775E-006
          52  -2.1717847414307180E-003   2.0221641328078896E-002  -4.2027928546736157E-004  -2.7297240069312502E-004   2.9234068581939442E-004   3.6592558772258205E-006
          53  -2.2088416620045645E-003   1.8685571361623160E-002  -4.3569216141248852E-004  -2.7753100779875835E-004   2.9827127059670733E-004   3.8513695861744986E-006
          54  -2.2499308231016678E-003   1.6895665766773423E-002  -4.5120106668724896E-004  -2.8203748412949898E-004   3.0420574086460257E-004   4.0483893842801406E-006
          55  -2.2956031693271996E-003   1.4876051148195922E-002  -4.6679192445046684E-004  -2.8649176140346631E-004   3.1014414209352493E-004   4.2503161217894501E-006
          56  -2.3463407913780657E-003   1.2664463738332630E-002  -4.8245047670866879E-004  -2.9089396264250469E-004   3.1608653221948792E-004   4.4571495218332759E-006
          57  -2.4025274585965104E-003   1.0311221214653872E-002  -4.9816229929255799E-004  -2.9524441748081143E-004   3.2203297644568059E-004   4.6688886793817387E-006
          58  -2.4644232239536008E-003   7.8767097190846191E-003  -5.1391281799857062E-004  -2.9954367695405178E-004   3.2798354194206952E-004   4.8855325758516918E-006
          59  -2.5321462359122159E-003   5.4275559427785901E-003  -5.2968732604055657E-004  -3.0379252710873735E-004   3.3393829277607106E-004   5.1070805613758648E-006
          60  -2.6056641716583405E-003   3.0319229394101571E-003  -5.4547100299388775E-004  -3.0799200059311105E-004   3.3989728542420296E-004   5.3335327508364978E-006
          61  -2.6847964747929820E-003   7.5456291665116769E-004  -5.6124893547073969E-004  -3.1214338531146386E-004   3.4586056522597461E-004   5.5648902877400975E-006
          62  -2.7692270860423850E-003  -1.3476813630469971E-003  -5.7700613985327092E-004  -3.1624822911781688E-004   3.5182816403053714E-004   5.8011554400510826E-006
          63  -2.8585259309859916E-003  -3.2293326484861061E-003  -5.9272758751247458E-004  -3.2030833952673891E-004   3.5780009922264770E-004   6.0423315403880438E-006
          64  -2.9521763845553194E-003  -4.8583213348768282E-003  -6.0839823305175889E-004  -3.2432577741088093E-004   3.6377637412682361E-004   6.2884227630517904E-006
          65  -3.0496054579145769E-003  -6.2165208072856876E-003  -6.2400304616950814E-004  -3.2830284375261773E-004   3.6975697967284366E-004   6.5394337950309662E-006
          66  -3.1502135726270224E-003  -7.2989399698791682E-003  -6.3952704776964466E-004  -3.3224205864109947E-004   3.7574189701296360E-004   6.7953694319945852E-006
          67  -3.2534013745480119E-003  -8.1119139091160655E-003  -6.5495535086721899E-004  -3.3614613189725457E-004   3.8173110068220303E-004   7.0562341512490550E-006
          68  -3.3585918870721481E-003  -8.6707074789794253E-003  -6.7027320665948855E-004  -3.4001792496261802E-004   3.8772456182197993E-004   7.3220317080260376E-006
          69  -3.4652471943667721E-003  -8.9969275657273123E-003  -6.8546605579101734E-004  -3.4386040398480609E-004   3.9372225097963871E-004   7.5927647804992862E-006
          70  -3.5728796146399259E-003  -9.1160587673877868E-003  -7.0051958438240459E-004  -3.4767658444936667E-004   3.9972414010278670E-004   7.8684346834650207E-006
          71  -3.6810578810601013E-003  -9.0553300573292042E-003  -7.1541978370416094E-004  -3.5146946810488410E-004   4.0573020344674007E-004   8.1490411728353990E-006
          72  -3.7894091741299519E-003  -8.8420159307539374E-003  -7.3015301164855006E-004  -3.5524197345986915E-004   4.1174041731938647E-004   8.4345823122983283E-006
          73  -3.8976179735586134E-003  -8.5021921575199541E-003  -7.4470605321142131E-004  -3.5899686165244036E-004   4.1775475872843327E-004   8.7250544335959774E-006
          74  -4.0054226736887461E-003  -8.0599099699579201E-003  -7.5906617645365027E-004  -3.6273666002841772E-004   4.2377320315924313E-004   9.0204521338668266E-006
          75  -4.1126107914484242E-003  -7.5367217710061492E-003  -7.7322117981555149E-004  -3.6646358630498067E-004   4.2979572177892234E-004   9.3207683370737050E-006
          76  -4.2190134383220156E-003  -6.9514806487621520E-003  -7.8715942663620060E-004  -3.7017947659376640E-004   4.3582227841008735E-004   9.6259943855551904E-006
          77  -4.3244995629783530E-003  -6.3203384670798123E-003  -8.0086986347151267E-004  -3.7388572084435411E-004   4.4185282657296677E-004   9.9361201497396255E-006
          78  -4.4289703204557686E-003  -5.6568771573296279E-003  -8.1434202050308048E-004  -3.7758320928558969E-004   4.4788730685384523E-004   1.0251134155283430E-005
          79  -4.5323537977809457E-003  -4.9723206544010252E-003  -8.2756599484248752E-004  -3.8127229318844996E-004   4.5392564476058768E-004   1.0571023716558950E-005
          80  -4.6346002275476266E-003  -4.2757878546497083E-003  -8.4053242044054399E-004  -3.8495276261773078E-004   4.5996774915515272E-004   1.0895775067041365E-005
          81  -4.7356777487270029E-003  -3.5745584666908446E-003  -8.5323243080304536E-004  -3.8862384287547894E-004   4.6601351127606504E-004   1.1225373487775980E-005
          82  -4.8355687239779854E-003  -2.8743330308521630E-003  -8.6565762197057339E-004  -3.9228421014580030E-004   4.7206280431430882E-004   1.1559803428019335E-005
          83  -4.9342665904130488E-003  -2.1794756178307442E-003  -8.7780002258785355E-004  -3.9593202545359641E-004   4.7811548346632534E-004   1.1899048618940146E-005
          84  -5.0317732017547620E-003  -1.4932330001618899E-003  -8.8965207556686028E-004  -3.9956498483603183E-004   4.8417138638256080E-004   1.2243092176097799E-005
          85  -5.1280966102916778E-003  -8.1792776189885106E-004  -9.0120663239635749E-004  -4.0318038252708965E-004   4.9023033390581882E-004   1.2591916696457306E-005
          86  -5.2232492339887790E-003  -1.5512523004573787E-004  -9.1245695787375109E-004  -4.0677518334361916E-004   4.9629213102334903E-004   1.2945504342262191E-005
          87  -5.3172463551793350E-003   4.9422440228972999E-004  -9.2339674077935804E-004  -4.1034610015882900E-004   5.0235656794787669E-004   1.3303836922544779E-005
          88  -5.4101049008103419E-003   1.1296665694232276E-003  -9.3402010536124797E-004  -4.1388967253829819E-004   5.0842342127108272E-004   1.3666895961642078E-005
          89  -5.5018424590450752E-003   1.7511428847677239E-003  -9.4432161927026118E-004  -4.1740234303514417E-004   5.1449245513192365E-004   1.4034662758408851E-005
          90  -5.5924764923504953E-003   2.3589091208694782E-003  -9.5429629520931640E-004  -4.2088052832915435E-004   5.2056342236961295E-004   1.4407118453109222E-005
          91  -5.6820237125492180E-003   2.9534680961953714E-003  -9.6393958540730816E-004  -4.2432068313592240E-004   5.2663606563345649E-004   1.4784244073635347E-005
          92  -5.7704995883488316E-003   3.5355151532921007E-003  -9.7324736950150763E-004  -4.2771935555552140E-004   5.3271011842460090E-004   1.5166020583941075E-005
          93  -5.8579179604773858E-003   4.1058941626165362E-003  -9.8221593739814808E-004  -4.3107323321206427E-004   5.3878530607742725E-004   1.5552428928931648E-005
          94  -5.9442907436475113E-003   4.6655622450358578E-003  -9.9084196903401656E-004  -4.3437918009523683E-004   5.4486134665053673E-004   1.5943450073299230E-005
          95  -6.0296276981438805E-003   5.2155616532510969E-003  -9.9912251290816892E-004  -4.3763426445339159E-004   5.5093795175152008E-004   1.6339065041687386E-005
          96  -6.1139362569314713E-003   5.7569974773232667E-003  -1.0070549649308952E-003  -4.4083577840872852E-004   5.5701482727381335E-004   1.6739254945122844E-005
          97  -6.1972213968227883E-003   6.2910200370403452E-003  -1.0146370486800035E-003  -4.4398125017029716E-004   5.6309167406671460E-004   1.7144001024133280E-005
          98  -6.2794855445179858E-003   6.8188109925494010E-003  -1.0218667977522600E-003  -4.4706844981920685E-004   5.6916818853332220E-004   1.7553284672521121E-005
          99  -6.3607285102634812E-003   7.3415723451420107E-003  -1.0287425404826218E-003  -4.5009538969321592E-004   5.7524406316450372E-004   1.7967087467339259E-005
         100  -6.4409474435565984E-003   7.8605176135786957E-003  -1.0352628870738821E-003  -4.5306032037091445E-004   5.8131898700926582E-004   1.8385391194732164E-005
         101  -6.5201368067656397E-003   8.3768645598882793E-003  -1.0414267189327443E-003  -4.5596172317399774E-004   5.8739264609437207E-004   1.8808177881240567E-005
         102  -6.5982883638540102E-003   8.8918289036755502E-003  -1.0472331799396826E-003  -4.5879830006237827E-004   5.9346472379320705E-004   1.9235429813883691E-005
         103  -6.6753911825621773E-003   9.4066185073650669E-003  -1.0526816692962098E-003  -4.6156896164812624E-004   5.9953490114887566E-004   1.9667129567034026E-005
         104  -6.7514316495263038E-003   9.9224275373548613E-003  -1.0577718356028982E-003  -4.6427281397350308E-004   6.0560285715253472E-004   2.0103260025452834E-005
         105  -6.8263934989163015E-003   1.0440430108564153E-002  -1.0625035718223623E-003  -4.6690914460082692E-004   6.1166826899304377E-004   2.0543804407620991E-005
         106  -6.9002578562885374E-003   1.0961772902389543E-002  -1.0668770108453426E-003  -4.6947740842867997E-004   6.1773081226683564E-004   2.0988746289217499E-005
         107  -6.9730033005435616E-003   1.1487566210380461E-002  -1.0708925213845093E-003  -4.7197721359293723E-004   6.2379016116047878E-004   2.1438069623792378E-005
         108  -7.0446059481875101E-003   1.2018872797224795E-002  -1.0745507040079494E-003  -4.7440830771484287E-004   6.2984598860804891E-004   2.1891758766983473E-005
         109  -7.1150395655616792E-003   1.2556693895902719E-002  -1.0778523871381386E-003  -4.7677056468934645E-004   6.3589796642468319E-004   2.2349798495565081E-005
         110  -7.1842757163995989E-003   1.3101951543811814E-002  -1.0807986228972715E-003  -4.7906397215172707E-004   6.4194576541594329E-004   2.2812174030778765E-005
         111  -7.2522839540230238E-003   1.3655466340290986E-002  -1.0833906827240618E-003  -4.8128861970831598E-004   6.4798905547607888E-004   2.3278871059006266E-005
         112  -7.3190320697922402E-003   1.4217929552506498E-002  -1.0856300526998317E-003  -4.8344468799383847E-004   6.5402750566521733E-004   2.3749875749046132E-005
         113  -7.3844864120911572E-003   1.4789868318864781E-002  -1.0875184285522414E-003  -4.8553243856031529E-004   6.6006078427682715E-004   2.4225174776182872E-005
         114  -7.4486122932596530E-003   1.5371602499460804E-002  -1.0890577103453835E-003  -4.8755220460542785E-004   6.6608855889146350E-004   2.4704755338282297E-005
         115  -7.5113745055015854E-003   1.5963191507899110E-002  -1.0902499968524968E-003  -4.8950438251790546E-004   6.7211049642777060E-004   2.5188605175578419E-005
         116  -7.5727379709180278E-003   1.6564369239798916E-002  -1.0910975796307482E-003  -4.9138942420606368E-004   6.7812626318163852E-004   2.5676712585587480E-005
