   4.8869667895795255E-016   1.7857621451935273E-007   1.6920214393466332E-006   1.5534148788919416E-006   9.4233752805562369E-008   9.6225333058103335E-005
   1.9547880131266194E-015   1.7838586904178895E-007   1.6920447527672276E-006   1.5534174401415040E-006   9.4228816088723271E-008   9.6224826292323130E-005
   4.3982759851732339E-015   1.7819606375762683E-007   1.6920680757558975E-006   1.5534199722304119E-006   9.4223881181241773E-008   9.6224319513261286E-005
   7.8191626235677364E-015   1.7800679817288445E-007   1.6920914082811620E-006   1.5534224751572084E-006   9.4218948083363925E-008   9.6223812720920148E-005
   1.2217449998643985E-014   1.7781807179163888E-007   1.6921147503115260E-006   1.5534249489204547E-006   9.4214016795335672E-008   9.6223305915302059E-005
   1.7593140218680425E-014   1.7762988411606838E-007   1.6921381018154783E-006   1.5534273935187291E-006   9.4209087317402758E-008   9.6222799096409392E-005
   2.3946235426000159E-014   1.7744223464649386E-007   1.6921614627614945E-006   1.5534298089506312E-006   9.4204159649810625E-008   9.6222292264244423E-005
   3.1276737793090355E-014   1.7725512288142029E-007   1.6921848331180341E-006   1.5534321952147756E-006   9.4199233792804528E-008   9.6221785418809552E-005
   3.9584649518741126E-014   1.7706854831757784E-007   1.6922082128535420E-006   1.5534345523097985E-006   9.4194309746629538E-008   9.6221278560107123E-005
   4.8869972824203543E-014   1.7688251044996209E-007   1.6922316019364485E-006   1.5534368802343520E-006   9.4189387511530435E-008   9.6220771688139466E-005
   5.9132709949367058E-014   1.7669700877187443E-007   1.6922550003351681E-006   1.5534391789871075E-006   9.4184467087751837E-008   9.6220264802908940E-005
   7.0372863148956190E-014   1.7651204277496151E-007   1.6922784080181025E-006   1.5534414485667553E-006   9.4179548475538076E-008   9.6219757904417877E-005
   8.2590434688746355E-014   1.7632761194925498E-007   1.6923018249536368E-006   1.5534436889720030E-006   9.4174631675133294E-008   9.6219250992668633E-005
   9.5785426841798853E-014   1.7614371578321028E-007   1.6923252511101434E-006   1.5534459002015774E-006   9.4169716686781504E-008   9.6218744067663541E-005
   1.0995784188471519E-013   1.7596035376374521E-007   1.6923486864559783E-006   1.5534480822542231E-006   9.4164803510726334E-008   9.6218237129404972E-005
   1.2510768209391023E-013   1.7577752537627819E-007   1.6923721309594834E-006   1.5534502351287037E-006   9.4159892147211278E-008   9.6217730177895256E-005
   1.4123494974190460E-013   1.7559523010476629E-007   1.6923955845889869E-006   1.5534523588238012E-006   9.4154982596479608E-008   9.6217223213136739E-005
   1.5833964709363615E-013   1.7541346743174244E-007   1.6924190473128013E-006   1.5534544533383150E-006   9.4150074858774329E-008   9.6216716235131766E-005
   1.7642177640279024E-013   1.7523223683835287E-007   1.6924425190992266E-006   1.5534565186710640E-006   9.4145168934338355E-008   9.6216209243882680E-005
   1.9548133990814913E-013   1.7505153780439361E-007   1.6924659999165461E-006   1.5534585548208844E-006   9.4140264823414214E-008   9.6215702239391840E-005
   2.1551833982996013E-013   1.7487136980834704E-007   1.6924894897330297E-006   1.5534605617866323E-006   9.4135362526244277E-008   9.6215195221661576E-005
   2.3653277836632292E-013   1.7469173232741801E-007   1.6925129885169338E-006   1.5534625395671813E-006   9.4130462043070743E-008   9.6214688190694234E-005
   2.5852465768959522E-013   1.7451262483756935E-007   1.6925364962364994E-006   1.5534644881614226E-006   9.4125563374135533E-008   9.6214181146492172E-005
   2.8149397994281762E-013   1.7433404681355734E-007   1.6925600128599541E-006   1.5534664075682672E-006   9.4120666519680355E-008   9.6213674089057734E-005
   3.0544074723615707E-013   1.7415599772896685E-007   1.6925835383555106E-006   1.5534682977866441E-006   9.4115771479946745E-008   9.6213167018393251E-005
   3.3036496164336901E-013   1.7397847705624564E-007   1.6926070726913673E-006   1.5534701588154994E-006   9.4110878255175937E-008   9.6212659934501068E-005
   3.5626662519827796E-013   1.7380148426673892E-007   1.6926306158357095E-006   1.5534719906537998E-006   9.4105986845609003E-008   9.6212152837383570E-005
   3.8314573989127717E-013   1.7362501883072339E-007   1.6926541677567081E-006   1.5534737933005289E-006   9.4101097251486806E-008   9.6211645727043034E-005
   4.1100230766584627E-013   1.7344908021744064E-007   1.6926777284225191E-006   1.5534755667546889E-006   9.4096209473049982E-008   9.6211138603481886E-005
   4.3983633041508797E-013   1.7327366789513063E-007   1.6927012978012858E-006   1.5534773110153004E-006   9.4091323510538864E-008   9.6210631466702389E-005
   4.6964780997828272E-013   1.7309878133106469E-007   1.6927248758611365E-006   1.5534790260814034E-006   9.4086439364193691E-008   9.6210124316706955E-005
   5.0043674813746227E-013   1.7292441999157801E-007   1.6927484625701863E-006   1.5534807119520543E-006   9.4081557034254412E-008   9.6209617153497889E-005
   5.3220314661400088E-013   1.7275058334210216E-007   1.6927720578965358E-006   1.5534823686263296E-006   9.4076676520960764E-008   9.6209109977077561E-005
   5.6494700706522579E-013   1.7257727084719687E-007   1.6927956618082720E-006   1.5534839961033240E-006   9.4071797824552258E-008   9.6208602787448290E-005
