  -1.9503057687997514E-004  -3.9175671777125358E-007  -3.3932327237437383E-006  -3.0543387329067230E-006  -2.0026029214260530E-007  -1.8799365607861094E-004
  -1.9501742605915453E-004  -3.8834961819972788E-007  -3.3950758467416656E-006  -3.0548311984674761E-006  -2.0015014475160745E-007  -1.8798168591428597E-004
  -1.9500452398719026E-004  -3.8521031943757736E-007  -3.3969229762892342E-006  -3.0553066575871159E-006  -2.0004103081577313E-007  -1.8796970848921032E-004
  -1.9499186398444818E-004  -3.8233372673620792E-007  -3.3987726627308532E-006  -3.0557649395918135E-006  -1.9993295336083814E-007  -1.8795772383448770E-004
  -1.9497943940960066E-004  -3.7971478929864456E-007  -3.4006234449631527E-006  -3.0562058797790843E-006  -1.9982591534799688E-007  -1.8794573198128924E-004
  -1.9496724377504455E-004  -3.7734861451922980E-007  -3.4024738515372588E-006  -3.0566293195057022E-006  -1.9971991967506624E-007  -1.8793373296085915E-004
  -1.9495527083827300E-004  -3.7523055813969079E-007  -3.4043224017990977E-006  -3.0570351062726906E-006  -1.9961496917762789E-007  -1.8792172680452034E-004
  -1.9494351467376118E-004  -3.7335629488517543E-007  -3.4061676070672430E-006  -3.0574230938073198E-006  -1.9951106663014565E-007  -1.8790971354367902E-004
  -1.9493196972916781E-004  -3.7172187338011717E-007  -3.4080079718477246E-006  -3.0577931421420234E-006  -1.9940821474705936E-007  -1.8789769320982954E-004
  -1.9492063086898564E-004  -3.7032375847923237E-007  -3.4098419950850615E-006  -3.0581451176901549E-006  -1.9930641618385183E-007  -1.8788566583455849E-004
  -1.9490949340820256E-004  -3.6915886357660562E-007  -3.4116681714486955E-006  -3.0584788933185111E-006  -1.9920567353809046E-007  -1.8787363144954832E-004
  -1.9489855313804632E-004  -3.6822457496577465E-007  -3.4134849926538131E-006  -3.0587943484165523E-006  -1.9910598935044034E-007  -1.8786159008658070E-004
  -1.9488780634546472E-004  -3.6751876990484123E-007  -3.4152909488154690E-006  -3.0590913689622342E-006  -1.9900736610565059E-007  -1.8784954177753930E-004
  -1.9487724982763529E-004  -3.6703982968148242E-007  -3.4170845298347442E-006  -3.0593698475843988E-006  -1.9890980623351220E-007  -1.8783748655441202E-004
  -1.9486688090248748E-004  -3.6678664866223014E-007  -3.4188642268155674E-006  -3.0596296836216516E-006  -1.9881331210978766E-007  -1.8782542444929307E-004
  -1.9485669741594710E-004  -3.6675864003797055E-007  -3.4206285335106702E-006  -3.0598707831776564E-006  -1.9871788605711424E-007  -1.8781335549438385E-004
  -1.9484669774637000E-004  -3.6695573873335752E-007  -3.4223759477950261E-006  -3.0600930591728011E-006  -1.9862353034587935E-007  -1.8780127972199424E-004
  -1.9483688080640442E-004  -3.6737840172236544E-007  -3.4241049731649801E-006  -3.0602964313921712E-006  -1.9853024719507160E-007  -1.8778919716454242E-004
  -1.9482724604230709E-004  -3.6802760577655376E-007  -3.4258141202611405E-006  -3.0604808265297821E-006  -1.9843803877310746E-007  -1.8777710785455474E-004
  -1.9481779343052339E-004  -3.6890484245804521E-007  -3.4275019084129802E-006  -3.0606461782290186E-006  -1.9834690719863669E-007  -1.8776501182466492E-004
  -1.9480852347111783E-004  -3.7001210994701951E-007  -3.4291668672029566E-006  -3.0607924271192408E-006  -1.9825685454132801E-007  -1.8775290910761204E-004
  -1.9479943717740536E-004  -3.7135190105480283E-007  -3.4308075380478284E-006  -3.0609195208485130E-006  -1.9816788282263877E-007  -1.8774079973623938E-004
  -1.9479053606086632E-004  -3.7292718650913626E-007  -3.4324224757947399E-006  -3.0610274141124264E-006  -1.9807999401656989E-007  -1.8772868374349112E-004
  -1.9478182211012915E-004  -3.7474139229814030E-007  -3.4340102503294930E-006  -3.0611160686789588E-006  -1.9799319005041211E-007  -1.8771656116240958E-004
  -1.9477329776245955E-004  -3.7679836951348196E-007  -3.4355694481943592E-006  -3.0611854534093800E-006  -1.9790747280548391E-007  -1.8770443202613141E-004
  -1.9476496586578982E-004  -3.7910235473029531E-007  -3.4370986742126016E-006  -3.0612355442751305E-006  -1.9782284411786683E-007  -1.8769229636788349E-004
  -1.9475682962885238E-004  -3.8165791849015833E-007  -3.4385965531168644E-006  -3.0612663243706951E-006  -1.9773930577914121E-007  -1.8768015422097821E-004
  -1.9474889255642944E-004  -3.8446989890257920E-007  -3.4400617311783958E-006  -3.0612777839224170E-006  -1.9765685953712506E-007  -1.8766800561880815E-004
  -1.9474115836609182E-004  -3.8754331673966660E-007  -3.4414928778340461E-006  -3.0612699202932546E-006  -1.9757550709662098E-007  -1.8765585059484080E-004
  -1.9473363088205747E-004  -3.9088326766004710E-007  -3.4428886873078696E-006  -3.0612427379834691E-006  -1.9749525012017303E-007  -1.8764368918261184E-004
  -1.9472631390096587E-004  -3.9449478635853600E-007  -3.4442478802240885E-006  -3.0611962486272181E-006  -1.9741609022883663E-007  -1.8763152141571909E-004
  -1.9471921102342374E-004  -3.9838267650283938E-007  -3.4455692052081102E-006  -3.0611304709850697E-006  -1.9733802900296437E-007  -1.8761934732781493E-004
  -1.9471232544417027E-004  -4.0255129930660143E-007  -3.4468514404722497E-006  -3.0610454309324201E-006  -1.9726106798300883E-007  -1.8760716695259908E-004
  -1.9470565969265767E-004  -4.0700431253958535E-007  -3.4480933953827246E-006  -3.0609411614438130E-006  -1.9718520867034364E-007  -1.8759498032381008E-004
  -1.9469921531483278E-004  -4.1174435076254581E-007  -3.4492939120044995E-006  -3.0608177025731805E-006  -1.9711045252810315E-007  -1.8758278747521697E-004
  -1.9469299248604208E-004  -4.1677263671395494E-007  -3.4504518666205003E-006  -3.0606751014299852E-006  -1.9703680098204032E-007  -1.8757058844060944E-004
  -1.9468698954445895E-004  -4.2208851324933923E-007  -3.4515661712217328E-006  -3.0605134121513039E-006  -1.9696425542140049E-007  -1.8755838325378808E-004
