  -1.9503057659848584E-004  -2.1681261310171984E-007  -1.6993993769045002E-006  -1.5004090650145914E-006  -1.0613334724543029E-007  -9.1779775275862188E-005
  -1.9501742493313105E-004  -2.1695278630436323E-007  -1.6994011832821081E-006  -1.5004009396303312E-006  -1.0613391846027010E-007  -9.1779771808065446E-005
  -1.9500452145350056E-004  -2.1708996235645168E-007  -1.6994023232220264E-006  -1.5003927753203377E-006  -1.0613449212348287E-007  -9.1779768736302781E-005
  -1.9499185947990827E-004  -2.1722415137805334E-007  -1.6994027923113830E-006  -1.5003845746036476E-006  -1.0613506815001000E-007  -9.1779766059790869E-005
  -1.9497943237103125E-004  -2.1735542659556058E-007  -1.6994025865643245E-006  -1.5003763400201086E-006  -1.0613564645676570E-007  -9.1779763777819829E-005
  -1.9496723363934679E-004  -2.1748391072008455E-007  -1.6994017024373216E-006  -1.5003680741291749E-006  -1.0613622696282569E-007  -9.1779761889759266E-005
  -1.9495525704252094E-004  -2.1760976490581848E-007  -1.6994001368444227E-006  -1.5003597795086848E-006  -1.0613680958959894E-007  -9.1779760395064246E-005
  -1.9494349665530897E-004  -2.1773317985976345E-007  -1.6993978871723810E-006  -1.5003514587536393E-006  -1.0613739426097808E-007  -9.1779759293280285E-005
  -1.9493194692576972E-004  -2.1785436872878458E-007  -1.6993949512956183E-006  -1.5003431144749731E-006  -1.0613798090346836E-007  -9.1779758584048540E-005
  -1.9492060271892713E-004  -2.1797356144160681E-007  -1.6993913275909482E-006  -1.5003347492983265E-006  -1.0613856944629003E-007  -9.1779758267110156E-005
  -1.9490945935044047E-004  -2.1809100023006475E-007  -1.6993870149520308E-006  -1.5003263658628114E-006  -1.0613915982145496E-007  -9.1779758342310324E-005
  -1.9489851261235709E-004  -2.1820693609474897E-007  -1.6993820128034658E-006  -1.5003179668197881E-006  -1.0613975196381284E-007  -9.1779758809601745E-005
  -1.9488775879259880E-004  -2.1832162601489540E-007  -1.6993763211145029E-006  -1.5003095548316271E-006  -1.0614034581106781E-007  -9.1779759669047858E-005
  -1.9487719468947633E-004  -2.1843533073103561E-007  -1.6993699404122799E-006  -1.5003011325704773E-006  -1.0614094130376363E-007  -9.1779760920825145E-005
  -1.9486681762221519E-004  -2.1854831295188721E-007  -1.6993628717945581E-006  -1.5002927027170234E-006  -1.0614153838523641E-007  -9.1779762565225487E-005
  -1.9485662543820229E-004  -2.1866083585457838E-007  -1.6993551169418793E-006  -1.5002842679592337E-006  -1.0614213700153781E-007  -9.1779764602657206E-005
  -1.9484661651742038E-004  -2.1877316175992410E-007  -1.6993466781290949E-006  -1.5002758309910932E-006  -1.0614273710132620E-007  -9.1779767033646413E-005
  -1.9483678977431007E-004  -2.1888555087241143E-007  -1.6993375582362145E-006  -1.5002673945113177E-006  -1.0614333863573093E-007  -9.1779769858837124E-005
  -1.9482714465708390E-004  -2.1899825997801635E-007  -1.6993277607585075E-006  -1.5002589612220460E-006  -1.0614394155818976E-007  -9.1779773078990990E-005
  -1.9481768114430325E-004  -2.1911154099207223E-007  -1.6993172898158169E-006  -1.5002505338274916E-006  -1.0614454582426434E-007  -9.1779776694986609E-005
  -1.9480839973830396E-004  -2.1922563924415547E-007  -1.6993061501610286E-006  -1.5002421150325589E-006  -1.0614515139143607E-007  -9.1779780707817611E-005
  -1.9479930145482102E-004  -2.1934079137724255E-007  -1.6992943471876340E-006  -1.5002337075414074E-006  -1.0614575821888860E-007  -9.1779785118591386E-005
  -1.9479038780789536E-004  -2.1945722272405495E-007  -1.6992818869363635E-006  -1.5002253140559605E-006  -1.0614636626727927E-007  -9.1779789928525657E-005
  -1.9478166078884613E-004  -2.1957514400428741E-007  -1.6992687761008086E-006  -1.5002169372743256E-006  -1.0614697549850854E-007  -9.1779795138945792E-005
  -1.9477312283774749E-004  -2.1969474716206646E-007  -1.6992550220320372E-006  -1.5002085798891501E-006  -1.0614758587548932E-007  -9.1779800751280702E-005
  -1.9476477680544321E-004  -2.1981620013327351E-007  -1.6992406327421059E-006  -1.5002002445858519E-006  -1.0614819736192478E-007  -9.1779806767058707E-005
  -1.9475662590366262E-004  -2.1993964029725439E-007  -1.6992256169064918E-006  -1.5001919340407520E-006  -1.0614880992209991E-007  -9.1779813187902530E-005
  -1.9474867364024999E-004  -2.2006516632715695E-007  -1.6992099838653696E-006  -1.5001836509190534E-006  -1.0614942352069175E-007  -9.1779820015523789E-005
  -1.9474092373587980E-004  -2.2019282810850786E-007  -1.6991937436237310E-006  -1.5001753978726670E-006  -1.0615003812260573E-007  -9.1779827251717503E-005
  -1.9473338001788824E-004  -2.2032261434835631E-007  -1.6991769068503214E-006  -1.5001671775378588E-006  -1.0615065369284225E-007  -9.1779834898355085E-005
  -1.9472604628601638E-004  -2.2045443745047205E-007  -1.6991594848753778E-006  -1.5001589925326774E-006  -1.0615127019639807E-007  -9.1779842957378003E-005
  -1.9471892614392102E-004  -2.2058811519087145E-007  -1.6991414896871610E-006  -1.5001508454541559E-006  -1.0615188759820795E-007  -9.1779851430789794E-005
  -1.9471202278930014E-004  -2.2072334870055631E-007  -1.6991229339273023E-006  -1.5001427388752415E-006  -1.0615250586312802E-007  -9.1779860320648655E-005
  -1.9470533875442925E-004  -2.2085969626123826E-007  -1.6991038308849373E-006  -1.5001346753414146E-006  -1.0615312495596412E-007  -9.1779869629058492E-005
  -1.9469887558789400E-004  -2.2099654246322250E-007  -1.6990841944896833E-006  -1.5001266573669788E-006  -1.0615374484154556E-007  -9.1779879358160172E-005
  -1.9469263346744172E-004  -2.2113306238836232E-007  -1.6990640393034621E-006  -1.5001186874309553E-006  -1.0615436548484415E-007  -9.1779889510121407E-005
  -1.9468661073335087E-004  -2.2126818070041100E-007  -1.6990433805112265E-006  -1.5001107679725673E-006  -1.0615498685113627E-007  -9.1779900087126539E-005
  -1.9468080333179033E-004  -2.2140052589660334E-007  -1.6990222339106183E-006  -1.5001029013862350E-006  -1.0615560890620579E-007  -9.1779911091365048E-005
  -1.9467520415869096E-004  -2.2152838055603025E-007  -1.6990006159006393E-006  -1.5000950900160500E-006  -1.0615623161658190E-007  -9.1779922525018958E-005
  -1.9466980229718820E-004  -2.2164962928020960E-007  -1.6989785434693659E-006  -1.5000873361496657E-006  -1.0615685494980609E-007  -9.1779934390249666E-005
  -1.9466458214636537E-004  -2.2176170723064709E-007  -1.6989560341808340E-006  -1.5000796420115477E-006  -1.0615747887472152E-007  -9.1779946689183185E-005
  -1.9465952244663396E-004  -2.2186155378810240E-007  -1.6989331061611298E-006  -1.5000720097555172E-006  -1.0615810336177471E-007  -9.1779959423894216E-005
  -1.9465459521850810E-004  -2.2194557791410638E-007  -1.6989097780837905E-006  -1.5000644414565153E-006  -1.0615872838332058E-007  -9.1779972596388751E-005
  -1.9464976464762956E-004  -2.2200964423608496E-007  -1.6988860691546099E-006  -1.5000569391015317E-006  -1.0615935391391905E-007  -9.1779986208585706E-005
  -1.9464498597028968E-004  -2.2204909151782395E-007  -1.6988619990959153E-006  -1.5000495045796050E-006  -1.0615997993061340E-007  -9.1780000262297364E-005
  -1.9464020444037966E-004  -2.2205879762423442E-007  -1.6988375881303843E-006  -1.5000421396708237E-006  -1.0616060641317554E-007  -9.1780014759208835E-005
  -1.9463535448957885E-004  -2.2203330666995294E-007  -1.6988128569644745E-006  -1.5000348460342360E-006  -1.0616123334430925E-007  -9.1780029700858342E-005
  -1.9463035922479498E-004  -2.2196703375877678E-007  -1.6987878267714624E-006  -1.5000276251945990E-006  -1.0616186070979707E-007  -9.1780045088617456E-005
  -1.9462513043517969E-004  -2.2185455929994835E-007  -1.6987625191741055E-006  -1.5000204785278646E-006  -1.0616248849858038E-007  -9.1780060923674856E-005
  -1.9461956929748542E-004  -2.2169101697842571E-007  -1.6987369562268688E-006  -1.5000134072453355E-006  -1.0616311670276225E-007  -9.1780077207022817E-005
  -1.9461356796275929E-004  -2.2147256607173075E-007  -1.6987111603976180E-006  -1.5000064123764411E-006  -1.0616374531752446E-007  -9.1780093939450584E-005
  -1.9460701216811682E-004  -2.2119691999926636E-007  -1.6986851545486511E-006  -1.4999994947500927E-006  -1.0616437434095232E-007  -9.1780111121544277E-005
  -1.9459978493553034E-004  -2.2086388065593202E-007  -1.6986589619168736E-006  -1.4999926549746675E-006  -1.0616500377376586E-007  -9.1780128753697312E-005
  -1.9459177129274962E-004  -2.2047580654670726E-007  -1.6986326060929132E-006  -1.4999858934167296E-006  -1.0616563361895952E-007  -9.1780146836130107E-005
  -1.9458286378873065E-004  -2.2003792862379504E-007  -1.6986061109989450E-006  -1.4999792101787297E-006  -1.0616626388135924E-007  -9.1780165368920698E-005
