  -1.9539368615064865E-004  -1.3806838294291535E-007  -3.8186124065126426E-006  -3.4084558922507054E-006  -2.0344049746163579E-007  -1.8782761622057387E-004
  -1.9449743751443095E-004  -6.4769298175379123E-008  -3.0930486700999054E-006  -3.4926912563952434E-006  -2.0706296216968362E-007  -1.8764224643664124E-004
  -1.9336537141046074E-004  -4.2664433950274584E-008  -2.4460978390657125E-006  -3.2177187520824362E-006  -2.1104133831698665E-007  -1.8744996975634054E-004
  -1.9244009035019517E-004  -3.1905277632163697E-008  -2.1070639423088926E-006  -2.8367273558300810E-006  -2.1509796028486493E-007  -1.8725121194863506E-004
  -1.9176286464767594E-004  -2.5515437147306945E-008  -1.9471385737920326E-006  -2.5267460236217972E-006  -2.1887809532268372E-007  -1.8704642243936985E-004
  -1.9129510903050746E-004  -2.1274072839454599E-008  -1.9037743301317551E-006  -2.3138156412436487E-006  -2.2197960356573132E-007  -1.8683606932253291E-004
  -1.9100446362857565E-004  -1.8250089260142969E-008  -1.9615492120403073E-006  -2.1818233810337403E-006  -2.2401631742049873E-007  -1.8662063071040068E-004
  -1.9089525303456624E-004  -1.5983512629734353E-008  -2.1411671958252007E-006  -2.1146463416236821E-006  -2.2470502580175346E-007  -1.8640059100988820E-004
  -1.9102999325455356E-004  -1.4220612199255202E-008  -2.5138823759330397E-006  -2.1034165286147107E-006  -2.2394398466386626E-007  -1.8617643977137137E-004
  -1.9153842131430467E-004  -1.2809814000364058E-008  -3.2104791139782463E-006  -2.1466394622201342E-006  -2.2184402042206445E-007  -1.8594867307675423E-004
  -1.9202646112742727E-004  -1.1654926274544045E-008  -3.8304461129540041E-006  -2.2500647111522362E-006  -2.1869483572298852E-007  -1.8571779648820046E-004
  -1.9142305429391572E-004  -1.0691931491893690E-008  -3.2885080019986341E-006  -2.4269887798004676E-006  -2.1488519452110202E-007  -1.8548428554701429E-004
