           1   2.4393191831702057E-006   1.1357122398387297E-005   4.7268770440635992E-006   2.2007665713426077E-005   9.1596732169577664E-006   4.2646132811132275E-005
           1   1.1584667056702291      -0.32150080232235911        2.9953699223264159      -0.30961277355093220        5.2383801232148821        2.1873958709311703     
           1 -0.34123904058433019       0.54316500123447875       -1.5398762689341272       -3.6916946574490184E-002  -1.2033671254630365       -1.4920653149043992     
           1 -0.64477736449133882       0.60037134113699797      -0.90318998198138989      -0.71041428908879611       0.18793180644296470       -1.0168777313672352     
           1 -0.86986466330019629        1.3281126102905918      -0.67469583504685349      -0.38198007055313588       0.12457714066252450      -0.36407389241702287     
           1  0.82960306590367705        5.0191012364700214      -0.43877356886879948        9.2333536020432594E-002  -8.0441762114190091E-003  -3.7869233786648616E-002
           2   4.8956963084645681E-006   3.4479755634756447E-005   4.7599316748810602E-006   4.4806700573415284E-005   6.4052780254855452E-008   4.4179636371501913E-005
           2   2.5267001034823173      -0.43199639068848128        2.6513426712095121      -0.21411673540784015      -0.66665097665627127       0.18505082631742945     
           2 -0.79158670308398349       -2.3919385650872593E-002 -0.87267711515749524       -1.0988878326827027        1.2928887640307480       -2.0578716543707549     
           2 -0.85975193914927517       -3.9793298752588413E-005 -0.41657458729419272       -1.1634679167636031       0.94295619626353910      -0.87792069490577795     
           2  -1.1601459111411527        1.0426165735885691      -0.56250275741213340      -0.55323004523912966       0.21740610529089571      -0.33184569683401466     
           2  0.60149449487463547        5.0565975072514799      -0.44202545340951072        7.2659725228956293E-002  -6.3014543121234510E-003  -3.8123622870304463E-002
           3   6.3704409356561701E-006   6.7337824187727475E-005   2.8577385740346192E-006   6.3671884772969253E-005  -3.6860419758933253E-006   3.6556678084665736E-005
           3   3.8549814831366942      -0.53565405439416303        2.5739242346241591      -0.20086630498878139      -0.15002031435960020        2.5676490310878940E-002
           3 -0.81766226296472233      -0.57810125320149863       -5.0528838645536922E-002  -1.0738855193836956        1.5931469083148950        4.8449117113066452E-002
           3 -0.71432829316854074      -0.60045224638349337       0.28179981471592497       -1.1634704720223343        1.3532997041957546       -4.9515430049894231E-006
           3  -1.3690055477920848       0.68396621636971378      -0.40472514984024888      -0.69498741783343143       0.30573914084074894      -0.27469536375798698     
